Data_Publicacao,Manchete,Score_IA,Classificacao
2025-07-20 07:00:00,BITCOIN MINING FACILITY ON SENECA LAKE CONTIUNUES OPERATING THREE YEARS AFTER LOOSING PERMIT TO OPERATE - Sierra Club,0.0,Neutro
2025-07-20 07:00:00,I Asked ChatGPT How To Get Rich Off of Bitcoin — Here’s What It Said - Yahoo Finance,0.375,Positivo (Comprar)
2025-07-21 07:00:00,"Trump Media builds $2 billion bitcoin hoard, as cryptocurrency swells president's net worth - CNBC",0.15,Positivo (Comprar)
2025-07-21 07:00:00,"Bitcoin could be worth over $1 million per coin in the next few years, says Fundstrat's Tom Lee - CNBC",0.0333,Neutro
2025-07-21 07:00:00,Trump Media stock surges after acquiring $2 billion of bitcoin - Yahoo Finance,0.0,Neutro
2025-07-21 07:00:00,Trump Media shares rise after announcing $2 billion bitcoin buy: CNBC Crypto World - CNBC,0.0,Neutro
2025-07-21 07:00:00,Michael Saylor’s Strategy Owns 3% of Bitcoin in Circulation After Latest Purchase - Bloomberg,0.5,Positivo (Comprar)
2025-07-21 07:00:00,Trump Media buys $2 billion in bitcoin as it pursues crypto treasury strategy - CBS News,0.0,Neutro
2025-07-22 07:00:00,Trump Media's $2 billion Bitcoin buy shows business empire is now crypto empire - Fortune,0.0,Neutro
2025-07-22 07:00:00,Cryptocurrency Still Has Limited Main Street Appeal - Gallup News,0.0476,Neutro
2025-07-22 07:00:00,Bitcoin's Demise Is Inevitable (Cryptocurrency:BTC-USD) - Seeking Alpha,0.0,Neutro
2025-07-23 07:00:00,Tesla’s Bitcoin Holdings Now Worth $1.2B After 30% BTC Price Rally in Q2 - Yahoo Finance UK,0.3,Positivo (Comprar)
2025-07-23 07:00:00,Crypto in the Capitol: States Take the Lead on Strategic Bitcoin Reserves - Proskauer Rose LLP,0.6,Positivo (Comprar)
2025-07-23 07:00:00,Why Global Banks Are Quietly Accumulating Bitcoin in 2025 - The Daily Illini,0.0,Neutro
2025-07-24 07:00:00,Bitcoin Outlook: Why the Price Surged and What’s Next - Yahoo Finance,0.0,Neutro
2025-07-24 07:00:00,VanEck Mid-July 2025 Bitcoin ChainCheck - VanEck,0.0,Neutro
2025-07-24 07:00:00,New guardrails start for bitcoin ATMs in Wisconsin - WPR,0.1364,Positivo (Comprar)
2025-07-24 07:00:00,"Tesla dumped 75% of its bitcoin at one of the worst times, losing out on billions - CNBC",-1.0,Negativo (Vender)
2025-07-24 07:00:00,Why crypto OG Dan Morehead believes investors should look beyond Bitcoin - Fortune,0.0,Neutro
2025-07-24 07:00:00,Bitcoin’s TAM Model 2025: Updated Market Potential Analysis - CoinShares,0.0,Neutro
2025-07-25 07:00:00,Bitcoin and gold: The power couple for smarter portfolios - 21Shares,0.0,Neutro
2025-07-25 07:00:00,"Bitcoin Could Go To $300,000 Before 'Great Depression' Crisis, Traders Argue - Yahoo Finance",0.8,Positivo (Comprar)
2025-07-25 07:00:00,Crypto mining comes to Michigan. How does it work? - Bridge Michigan,0.0,Neutro
2025-07-25 07:00:00,Bitcoin slides as Fed rate cut hopes diminish - Fortune,0.0,Neutro
2025-07-25 07:00:00,Galaxy Executes One of the Largest Notional Bitcoin Transactions Ever - PR Newswire,0.0,Neutro
2025-07-28 07:00:00,This Bitcoin OG Says He Has Sold All His BTC: Here's What He Sees As The Better Play - Yahoo Finance,0.5,Positivo (Comprar)
2025-08-01 07:00:00,The Impact and Opportunity of Bitcoin in a Portfolio - galaxy.com,0.0,Neutro
2025-08-01 07:00:00,Ancient Bitcoin Whale Moves Millions in BTC After 12 Years - Yahoo Finance,0.0,Neutro
2025-08-01 07:00:00,"Bitcoin, ether fall as President Trump modifies tariffs and jobs data disappoints: CNBC Crypto World - CNBC",0.0,Neutro
2025-08-01 07:00:00,Michael Saylor Says Owning Up To 7% of Bitcoin Isn't 'Too Much' Since 'The Future Is Orange' - Yahoo Finance,0.1,Neutro
2025-08-02 07:00:00,"Decade-Old Bitcoin Wallet Emptied, Millions in BTC Moved Amid Market Correction - Yahoo Finance",0.0,Neutro
2025-08-02 07:00:00,These 2 Indicators Suggest Bitcoin Could Soon Double - Yahoo Finance,0.0,Neutro
2025-08-02 07:00:00,Bitcoin-To-Ethereum Rotation: Genius Move Or FOMO Trap? Here's What The Data Shows - Yahoo Finance,0.0,Neutro
2025-08-03 07:00:00,6 of the Best Times To Buy Bitcoin in History — and When To Buy Next - Yahoo Finance,0.5,Positivo (Comprar)
2025-08-03 07:00:00,"Bitcoin vs Stocks: Which $15,000 Investment Would Make You a Billionaire? - Yahoo Finance",0.0,Neutro
2025-08-04 07:00:00,Michael Saylor’s Strategy makes its third-largest Bitcoin purchase ever - Fortune,0.0,Neutro
2025-08-04 07:00:00,Largest Bitcoin transactions in history spark quantum security talk - Digital Watch Observatory,0.0,Neutro
2025-08-04 07:00:00,What Determines the Price of Bitcoin? (Hint: It's Not Just Whales and Elon) - Yahoo Finance,0.0,Neutro
2025-08-04 07:00:00,"Dan Morehead assembled his Princeton mafia to pile into Bitcoin at $65 in 2013, leaving his Wall Street career behind to build a $5 billion crypto fund - Fortune",-0.4,Negativo (Vender)
2025-08-04 07:00:00,From Dobbs to Bitcoin: The Economy of Control - Ms. Magazine,0.0,Neutro
2025-08-05 07:00:00,Tysons-based Strategy buys another $2.5B in bitcoin - WTOP,0.0,Neutro
2025-08-06 07:00:00,Michigan Bitcoin Trade Council helps take the mystery out of cryptocurrency - FOX 2 Detroit,0.0,Neutro
2025-08-06 07:00:00,Here's How to Make $1 Million From Bitcoin in 10 Years or Less - The Motley Fool,0.2167,Positivo (Comprar)
2025-08-06 07:00:00,Charter Planes and Bidding Wars: How Bitcoin Miners Raced to Beat Trump’s Tariffs - WIRED,0.0,Neutro
2025-08-06 07:00:00,"If You'd Invested $1,000 in Bitcoin 10 Years Ago, Here's How Much You'd Have Today - Yahoo Finance",0.2,Positivo (Comprar)
2025-08-07 07:00:00,"Is Bitcoin’s Bull Run Nearing a Top? What the Herd Missed at $16,000 and is Missing Now - IO Fund",0.15,Positivo (Comprar)
2025-08-07 07:00:00,Bitcoin surges on new Trump measure to allow crypto in retirement funds - Fortune,0.1364,Positivo (Comprar)
2025-08-07 07:00:00,Bitcoin jumps as Trump is set to sign an order that allows cryptocurrencies in 401(k)s - CNBC,0.0,Neutro
2025-08-07 07:00:00,Registration Underway for Eighth Annual Wyoming Blockchain Stampede Sept. 19-27 - University of Wyoming,0.0,Neutro
2025-08-07 07:00:00,Bitcoin: James Howells gives up on retrieving hard drive from Newport landfill site - BBC,-0.2917,Negativo (Vender)
2025-08-07 07:00:00,"Trump, coin, your 401k: ETFs are one way to trade crypto for long-term investing - CNBC",0.0,Neutro
2025-08-08 07:00:00,How Quantum Computing Could Upend Bitcoin - Barron's,0.0,Neutro
2025-08-08 07:00:00,A major historical bitcoin cycle that dictates its price might be breaking - CNBC,0.0312,Neutro
2025-08-09 07:00:00,Harvard’s Endowment Goes Big on Bitcoin and Gold in Second Quarter of 2025 - The Harvard Crimson,0.0,Neutro
2025-08-10 07:00:00,The crypto craze sweeping Washington and Wall Street - CBS News,0.0,Neutro
2025-08-10 07:00:00,Bitcoin Price Closes in on All-Time High as Traders Await Key Inflation Data - Yahoo Finance,0.08,Neutro
2025-08-11 07:00:00,"Bitcoin briefly retakes $120,000, ether touches 2021 highs after breaking key $4,000 level - CNBC",0.0,Neutro
2025-08-11 07:00:00,"Bitcoin Rally May See Big August Tailwind, Set Record Highs - Barron's",0.0,Neutro
2025-08-11 07:00:00,"Bitcoin flirts with new all-time high. Here’s what’s driving the price towards $250,000 - Yahoo Finance",0.1482,Positivo (Comprar)
2025-08-11 07:00:00,Expert Warns How You Invest in Bitcoin Can Drastically Alter Results — 2 Reasons To Tread Lightly - Yahoo Finance,0.4,Positivo (Comprar)
2025-08-11 07:00:00,Peter Thiel Once Said Bitcoin Was 'Systematically Underestimated' For Years — Does This Still Hold True Today? - Yahoo Finance,0.35,Positivo (Comprar)
2025-08-11 07:00:00,Teenage Hacker Stole $243M In Bitcoin. How It Happened. - Cybercrime Magazine,0.0,Neutro
2025-08-12 07:00:00,"Ether, the number two crypto, closes on bitcoin - Axios",0.0,Neutro
2025-08-12 07:00:00,Harvard University reveals shocking Bitcoin investment - Yahoo Finance,-1.0,Negativo (Vender)
2025-08-13 07:00:00,Bitcoin (BTC) News: Who Is Selling at Record Highs Above $120K? - CoinDesk,0.0,Neutro
2025-08-13 07:00:00,Mountain City leaders nix rezoning for Bitcoin facility - WJHL,0.0,Neutro
2025-08-13 07:00:00,"Bitcoin Prices Reach Fresh, All-Time High Above $124,000 - Forbes",0.1533,Positivo (Comprar)
2025-08-14 07:00:00,"Bitcoin Price Hits $124,000 Record High vs Ethereum Price Near $4,800: Which Crypto Is Greener? - CarbonCredits.com",0.13,Positivo (Comprar)
2025-08-14 07:00:00,"The US ‘won’t buy’ more Bitcoin, says Treasury Secretary - Yahoo Finance",0.5,Positivo (Comprar)
2025-08-14 07:00:00,Elon Musk’s SpaceX bitcoin holdings top $1 billion as BTC hits fresh highs - The Block,0.4,Positivo (Comprar)
2025-08-14 07:00:00,France Eyes Bitcoin Mining Powered by Surplus Nuclear Energy - CarbonCredits.com,0.0,Neutro
2025-08-14 07:00:00,"Bitcoin price hits record high of $124,000 amid crypto rally - Yahoo Finance UK",0.16,Positivo (Comprar)
2025-08-14 07:00:00,"Bitcoin touches record, ether almost makes new high before rolling over - CNBC",0.1482,Positivo (Comprar)
2025-08-14 07:00:00,Treasury secretary clarifies Trump administration's crypto plans - Axios,0.0,Neutro
2025-08-14 07:00:00,Bitcoin hits fresh record as Fed easing bets add to tailwinds - Reuters,0.3,Positivo (Comprar)
2025-08-14 07:00:00,What are bitcoin ETNs? - Yahoo Finance UK,0.0,Neutro
2025-08-14 07:00:00,US Treasury Secretary Bessent says government won't buy bitcoin for strategic reserve but will retain seized assets as crypto markets see red - The Block,0.0,Neutro
2025-08-14 07:00:00,"US Will Not Be Purchasing Any Bitcoin, Treasury Secretary Bessent Says - Yahoo Finance",0.0,Neutro
2025-08-15 07:00:00,Michael Saylor bets on a $100 billion Bitcoin ‘credit’ dream - Fortune,0.0,Neutro
2025-08-15 07:00:00,How Much Bitcoin To Own in 2026 — Financial Planners Weigh In - Yahoo Finance,0.2667,Positivo (Comprar)
2025-08-15 07:00:00,How one rural Tennessee town pushed back over a proposed bitcoin mine and won - Louisville Public Media,0.0,Neutro
2025-08-17 07:00:00,1 Reason Why Now Is the Time to Buy Bitcoin (BTC) - Yahoo Finance,0.0,Neutro
2025-08-18 07:00:00,"Mexico's 3rd Richest Person Holds 80% Of Their Wealth In Bitcoin, Now They Plan To Make That A 100%: Here Is The Reason Why - Yahoo Finance",0.0,Neutro
2025-08-18 07:00:00,"Bitcoin sinks to $115,000 after hitting its newest record, as macro concerns spark liquidation wave - CNBC",-0.1,Neutro
2025-08-18 07:00:00,"Bitcoin, ethereum slip as crypto markets pull back after hitting 2025 highs - Yahoo Finance",0.0,Neutro
2025-08-18 07:00:00,Rural North Texans continue push for vote to regulate nearby Bitcoin mine - KERA News,0.0,Neutro
2025-08-18 07:00:00,US Treasury confirms Bitcoin Reserve will rely on seizures - CoinGeek,-0.05,Neutro
2025-08-18 07:00:00,VanEck Mid-August 2025 Bitcoin ChainCheck - VanEck,0.0,Neutro
2025-08-19 07:00:00,Johnson City involves advocate in work to craft Bitcoin mine regulations - WJHL,0.0,Neutro
2025-08-19 07:00:00,"We maintain our $180k-$200k bitcoin price target by year-end, says SkyBridge's Anthony Scaramucci - CNBC",0.0,Neutro
2025-08-19 07:00:00,"Bitcoin could reach $200,000 within 6 months during 'long, exhausting' crypto bull market - Yahoo Finance",-0.225,Negativo (Vender)
2025-08-19 07:00:00,Archived: HSI probe results in 2-year prison sentence for Orange County man who operated illegal ATM network that laundered Bitcoin and cash for criminals - ICE | U.S. Immigration and Customs Enforcement (.gov),-0.5,Negativo (Vender)
2025-08-19 07:00:00,The 3 biggest Bitcoin crashes in history — and how to spot the next one before it happens - Bankrate,0.0,Neutro
2025-08-19 07:00:00,The Bitcoin Bonanza Extends Into August - ETF Trends,0.0,Neutro
2025-08-20 07:00:00,Johnson City Coalition Against Bitcoin Mining announces collaboration with University of Tennessee - WJHL,0.0,Neutro
2025-08-20 07:00:00,Where Did All the Fees Go? Analyzing Bitcoin’s Onchain Activity and UTXO Set - galaxy.com,0.0,Neutro
2025-08-20 07:00:00,Cryptocurrency: Police warning after £2.1m Bitcoin scam - BBC,0.0,Neutro
2025-08-20 07:00:00,"If You Bought Bitcoin in 2020, This Is How Much You Made Each Year - Yahoo Finance",0.2,Positivo (Comprar)
2025-08-21 07:00:00,Bitcoin dips ahead of Fed chair’s remarks at Jackson Hole - Fortune,0.0,Neutro
2025-08-21 07:00:00,"If You'd Invested $1,000 in Bitcoin (BTC) 5 Years Ago, Here's How Much You'd Have Today - Yahoo Finance",0.2,Positivo (Comprar)
2025-08-21 07:00:00,6 of the Best Crypto and Bitcoin Books in 2026 - Ledger,1.0,Positivo (Comprar)
2025-08-21 07:00:00,"Bitcoin To Hit $150K This Year, But Bear Market Will Follow: Fund Manager - Yahoo Finance",0.0,Neutro
2025-08-21 07:00:00,Is Cryptocurrency Already Hiding in Your Retirement Account? - Morningstar,0.0,Neutro
2025-08-21 07:00:00,What Is a Bitcoin Reserve? - Ledger,0.0,Neutro
2025-08-21 07:00:00,What is Bitcoin mining? Explained - Yahoo Finance,0.0,Neutro
2025-08-21 07:00:00,Bitcoin Crash to $100? Harvard Professor Rogoff Revisits 2018 BTC Price Prediction - CoinDesk,0.0,Neutro
2025-08-22 07:00:00,"If Bitcoin Treasury Companies Are Buying Billions, Why Is The Price Not Going Up? - Yahoo Finance",0.0,Neutro
2025-08-23 07:00:00,Is Bitcoin's 4-Year Cycle Over? Why BTC May Finally Break the Trend - Yahoo Finance,0.0,Neutro
2025-08-24 07:00:00,What Would Happen If Bitcoin Totally Crashed? - Yahoo Finance,0.0,Neutro
2025-08-24 07:00:00,"Bitcoin Whale Sells 24,000 BTC Triggering Flash Crash, Still Holds Over $17B Worth BTC - Yahoo Finance",0.3,Positivo (Comprar)
2025-08-24 07:00:00,Brazil’s Congress Explores A Bitcoin Strategic Reserve - Forbes,0.0,Neutro
2025-08-25 07:00:00,Bitcoin Not Rising Quickly Enough? Analyst Says Early Hodlers Could Be The Reason - Yahoo Finance,0.05,Neutro
2025-08-26 07:00:00,"Rep. Nick Begich did well with Bitcoin. He wants the government to own some, too. - Alaska Public Media",0.2667,Positivo (Comprar)
2025-08-26 07:00:00,Bitcoin-backed lending & Lightning Network payment evolution - Silicon Valley Bank,0.0,Neutro
2025-08-26 07:00:00,"If you’d invested $1,000 in Bitcoin 10 years ago, here’s how much you’d have now - Bankrate",0.2,Positivo (Comprar)
2025-08-26 07:00:00,Bitcoin 65% Crash Risk Returns As Fed Liquidity Evaporates: Not Just 'Paper Hands' - Yahoo Finance,0.0,Neutro
2025-08-27 07:00:00,"Polymarket bettors lean towards Bitcoin below $100,000 by 2026, analysts weigh chances - The Block",0.0,Neutro
2025-08-27 07:00:00,"American Bitcoin, backed by Trump sons, aims to start trading in September - Yahoo Finance",0.0,Neutro
2025-08-27 07:00:00,Bitcoin or Gold? The Answer Might Surprise You. - Yahoo Finance,0.0,Neutro
2025-08-28 07:00:00,Michael Saylor hit by market revolt as his Bitcoin premium sinks - Fortune,-0.1,Neutro
2025-08-28 07:00:00,"Bitcoin Is the Highest-Valued Cryptocurrency, But Is It the Best Choice for Investors? - Yahoo Finance",1.0,Positivo (Comprar)
2025-08-28 07:00:00,"American Bitcoin, backed by Trump sons, aims to start trading in September - Reuters",0.0,Neutro
2025-08-28 07:00:00,"JPMorgan says current bitcoin price 'too low,' sees upside to $126,000 by year-end - The Block",0.0,Neutro
2025-08-28 07:00:00,A new town comes for the Bitcoin mine and its noise - Axios,0.1364,Positivo (Comprar)
2025-08-28 07:00:00,"American Bitcoin, backed by Trump sons, aims to start trading in September | CNN Business - CNN",0.0,Neutro
2025-08-28 07:00:00,Bitcoin Depot vs. Coinbase: Which Stock Will Ride Next Crypto Wave? - Yahoo Finance,0.0,Neutro
2025-09-01 07:00:00,"Bitcoin Could Plunge 40% Before Hitting $500K, Warns Anthony Scaramucci - Yahoo Finance",0.0,Neutro
2025-09-01 07:00:00,Eric Trump takes stage in Japan as bitcoin firm Metaplanet votes on capital plan - Reuters,-0.2,Negativo (Vender)
2025-09-01 07:00:00,The 10 Public Companies With the Biggest Bitcoin Portfolios - Yahoo Finance,0.0,Neutro
2025-09-01 07:00:00,"Bitcoin whale ramps up BTC-to-ETH rotation, amassing $4 billion in Ethereum - The Block",0.0,Neutro
2025-09-02 07:00:00,"Bitcoin Stuck Around $110,000: Is $105,000 Or $115,000 Next? - Yahoo Finance",0.0,Neutro
2025-09-02 07:00:00,Bitcoin bucks stock market downtrend but lags gold rally - CNBC,0.0,Neutro
2025-09-02 07:00:00,Winklevoss twins-backed bitcoin treasury firm to list in Amsterdam - Reuters,-0.2,Negativo (Vender)
2025-09-02 07:00:00,Bitcoin is getting boring. That could open more doors for the crypto asset on Wall Street. - Yahoo Finance,-0.1667,Negativo (Vender)
2025-09-02 07:00:00,Bitcoin Treasuries Aren’t Arbitrage — They’re the Next Endowments - Institutional Investor,0.0,Neutro
2025-09-02 07:00:00,Ether/Bitcoin Ratio Futures - Capitalizing on Ether’s Positive Momentum Relative to Bitcoin - CME Group,0.1136,Positivo (Comprar)
2025-09-02 07:00:00,Bitcoin's Price History With Charts From 2009 To 2025 - Bankrate,0.0,Neutro
2025-09-03 07:00:00,American Bitcoin Deal Boosts Eric Trump's Net Worth - Forbes,0.1,Neutro
2025-09-03 07:00:00,Trump's oldest sons' American Bitcoin stake worth $1.5 billion in stock debut - Reuters,0.15,Positivo (Comprar)
2025-09-03 07:00:00,Exclusive | Trump Brothers-Backed Bitcoin Mining Company Surges After Nasdaq Listing - WSJ,0.0,Neutro
2025-09-03 07:00:00,Trump-backed crypto firm American Bitcoin notches $5 billion valuation in Nasdaq debut - Fortune,-0.1,Neutro
2025-09-03 07:00:00,Trump family's American Bitcoin makes stock market debut - NBC News,0.0,Neutro
2025-09-03 07:00:00,"American Bitcoin, co-founded by Trump sons, soars in Nasdaq listing: CNBC Crypto World - CNBC",0.0,Neutro
2025-09-03 07:00:00,U.S. Bancorp re-embraces bitcoin after end of Biden-era snag - American Banker,0.0,Neutro
2025-09-03 07:00:00,Granbury Residents Demand Answers from MARA’s Bitcoin Mine As Lawsuit Over Noise Nuisance Continues - Earthjustice,0.0,Neutro
2025-09-03 07:00:00,US Bancorp revives institutional bitcoin custody service - Reuters,0.0,Neutro
